Type,AudioCategory,WWiseIdKey,WWiseIdValue,GroupName,AliasName,Comment
Event,,Play__Robot_Vo__Shared_Wake_Up_3,67470329,Robot_Vo,Shared_Wake_Up_3,
Event,,Play__Robot_Vo__Shared_Wake_Up_4,67470334,Robot_Vo,Shared_Wake_Up_4,
Event,,Play__Robot_Vo__Shared_Wake_Up_P1,246308351,Robot_Vo,Shared_Wake_Up_P1,
Event,,Play__Robot_Vo__Shared_Wake_Up_P2,246308348,Robot_Vo,Shared_Wake_Up_P2,
Event,,Play__Robot_Vo__Shared_Wake_Up_Snort,781027234,Robot_Vo,Shared_Wake_Up_Snort,
Event,,Play__Robot_Vo__Sing_Getin_02_01,2742695825,Robot_Vo,Sing_Getin_02_01,
Event,,Play__Robot_Vo__Sing_Getin_02_02,2742695826,Robot_Vo,Sing_Getin_02_02,
Event,,Play__Robot_Vo__Sing_Getin_03_01,1213378778,Robot_Vo,Sing_Getin_03_01,
Event,,Play__Robot_Vo__Sing_Getin_03_02,1213378777,Robot_Vo,Sing_Getin_03_02,
Event,,Play__Robot_Vo__Singing_Getin_1,2007174956,Robot_Vo,Singing_Getin_1,
Event,,Play__Robot_Vo__Singing_Getin_2,2007174959,Robot_Vo,Singing_Getin_2,
Event,,Play__Robot_Vo__Singing_Getin_3,2007174958,Robot_Vo,Singing_Getin_3,
Event,,Play__Robot_Vo__Sparked_Driving,3606845375,Robot_Vo,Sparked_Driving,
Event,,Play__Robot_Vo__Sparked_Driving_Look,2670470879,Robot_Vo,Sparked_Driving_Look,
Event,,Play__Robot_Vo__Sparked_Driving_Start,1233493330,Robot_Vo,Sparked_Driving_Start,
Event,,Play__Robot_Vo__Sparked_Fail,2861844754,Robot_Vo,Sparked_Fail,
Event,,Play__Robot_Vo__Sparked_Out,2452343422,Robot_Vo,Sparked_Out,
Event,,Play__Robot_Vo__Sparked_Pyramid_Complete,1438874844,Robot_Vo,Sparked_Pyramid_Complete,
Event,,Play__Robot_Vo__Sparked_Ready_To_Go,4268262662,Robot_Vo,Sparked_Ready_To_Go,
Event,,Play__Robot_Vo__Sparked_Succeed,4231360462,Robot_Vo,Sparked_Succeed,
Event,,Play__Robot_Vo__Sparked_Succeed_Tada,2693760973,Robot_Vo,Sparked_Succeed_Tada,
Event,,Play__Robot_Vo__Sparked_Surprise,3822640315,Robot_Vo,Sparked_Surprise,
Event,,Play__Robot_Vo__Sparked_Workout_Break_Lift_Pain,492094136,Robot_Vo,Sparked_Workout_Break_Lift_Pain,
Event,,Play__Robot_Vo__Sparked_Workout_Break_Lift_Startled,1138165379,Robot_Vo,Sparked_Workout_Break_Lift_Startled,
Event,,Play__Robot_Vo__Sparked_Workout_Break_Lift_Struggle,9918389,Robot_Vo,Sparked_Workout_Break_Lift_Struggle,
Event,,Play__Robot_Vo__Sparked_Workout_Lift_Fail,1101180372,Robot_Vo,Sparked_Workout_Lift_Fail,
Event,,Play__Robot_Vo__Sparked_Workout_Lift_Fail_Struggle,835476802,Robot_Vo,Sparked_Workout_Lift_Fail_Struggle,
Event,,Play__Robot_Vo__Sparked_Workout_Lift_Fail_Struggle_Long,1462283623,Robot_Vo,Sparked_Workout_Lift_Fail_Struggle_Long,
Event,,Play__Robot_Vo__Sparked_Workout_Lift_Fail_Struggle_Longest,2885068477,Robot_Vo,Sparked_Workout_Lift_Fail_Struggle_Longest,
Event,,Play__Robot_Vo__Sparked_Workout_Lift_Fail_Tired,3312564867,Robot_Vo,Sparked_Workout_Lift_Fail_Tired,
Event,,Play__Robot_Vo__Sparked_Workout_Lift_Success_Showoff,2247677502,Robot_Vo,Sparked_Workout_Lift_Success_Showoff,
Event,,Play__Robot_Vo__Sparked_Workout_Lift_Success_Strong,1844409553,Robot_Vo,Sparked_Workout_Lift_Success_Strong,
Event,,Play__Robot_Vo__Sparked_Workout_Lift_Success_Throw_Block,3296787010,Robot_Vo,Sparked_Workout_Lift_Success_Throw_Block,
Event,,Play__Robot_Vo__Sparked_Workout_Lift_Success_Weak,2216609612,Robot_Vo,Sparked_Workout_Lift_Success_Weak,
Event,,Play__Robot_Vo__Test_English_Nathan,1093959669,Robot_Vo,Test_English_Nathan,
Event,,Play__Robot_Vo__Test_French_Thomas,675768851,Robot_Vo,Test_French_Thomas,
Event,,Play__Robot_Vo__Test_German_Markus,839828754,Robot_Vo,Test_German_Markus,
Event,,Play__Robot_Vo__Test_German_Yannick,440564342,Robot_Vo,Test_German_Yannick,
Event,,Play__Robot_Vo__Test_Japanese_Daisuke,649271426,Robot_Vo,Test_Japanese_Daisuke,
Event,,Play__Robot_Vo__Test_Japanese_Ichiro,3160185928,Robot_Vo,Test_Japanese_Ichiro,
Event,,Play__Robot_Vo__Word_Cat,743962600,Robot_Vo,Word_Cat,
Event,,Play__Robot_Vo__Word_Cube_Happy,1400293052,Robot_Vo,Word_Cube_Happy,
Event,,Play__Robot_Vo__Word_Cube_Neutral,740915407,Robot_Vo,Word_Cube_Neutral,
Event,,Play__Robot_Vo__Word_Cube_Request,3660085349,Robot_Vo,Word_Cube_Request,
Event,,Play__Robot_Vo__Word_Cube_Sad,3995541618,Robot_Vo,Word_Cube_Sad,
Event,,Play__Robot_Vo__Word_Dog,843495306,Robot_Vo,Word_Dog,
Event,,Play__Robot_Vo__Word_Energy_Request_Level_1,3962217785,Robot_Vo,Word_Energy_Request_Level_1,
Event,,Play__Robot_Vo__Word_Energy_Request_Level_2,3962217786,Robot_Vo,Word_Energy_Request_Level_2,
Event,,Play__Robot_Vo__Word_Energy_Shake_Cube,3630074233,Robot_Vo,Word_Energy_Shake_Cube,
Event,,Play__Robot_Vo__Word_Fist_Bump,1089575137,Robot_Vo,Word_Fist_Bump,
Event,,Play__Robot_Vo__Word_Fist_Bump_Request,3296388559,Robot_Vo,Word_Fist_Bump_Request,
Event,,Play__Robot_Vo__Word_Keepaway_Excited,3097808214,Robot_Vo,Word_Keepaway_Excited,
Event,,Play__Robot_Vo__Word_Keepaway_Request,3460255911,Robot_Vo,Word_Keepaway_Request,
Event,,Play__Robot_Vo__Word_Keepaway_Sad,2098273712,Robot_Vo,Word_Keepaway_Sad,
Event,,Play__Robot_Vo__Word_Memory_Match_Happy,2694835404,Robot_Vo,Word_Memory_Match_Happy,
Event,,Play__Robot_Vo__Word_Memory_Match_Request,4090420021,Robot_Vo,Word_Memory_Match_Request,
Event,,Play__Robot_Vo__Word_Memory_Match_Sad,1881407426,Robot_Vo,Word_Memory_Match_Sad,
Event,,Play__Robot_Vo__Word_Peekaboo_Level_1,2687916921,Robot_Vo,Word_Peekaboo_Level_1,
Event,,Play__Robot_Vo__Word_Peekaboo_Request,4173776344,Robot_Vo,Word_Peekaboo_Request,
Event,,Play__Robot_Vo__Word_Play_Level_1_Request,2147550587,Robot_Vo,Word_Play_Level_1_Request,
Event,,Play__Robot_Vo__Word_Play_Level_1_Shout,3890885607,Robot_Vo,Word_Play_Level_1_Shout,
Event,,Play__Robot_Vo__Word_Play_Level_2,583294374,Robot_Vo,Word_Play_Level_2,
Event,,Play__Robot_Vo__Word_Quick_Tap,444948971,Robot_Vo,Word_Quick_Tap,
Event,,Play__Robot_Vo__Word_Speedtap_Excited,2751243663,Robot_Vo,Word_Speedtap_Excited,
Event,,Play__Robot_Vo__Word_Speedtap_Request,919083726,Robot_Vo,Word_Speedtap_Request,
Event,,Play__Robot_Vo__Shared_Curious_Short,4047754278,Robot_Vo,Shared_Curious_Short
Event,,Stop__Robot_Vic_Sfx__Attention_Device_Loop_Stop,2479504035,Robot_Vic_Sfx,Attention_Device_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Camera_Charge_Stop,3169780311,Robot_Vic_Sfx,Camera_Charge_Stop,
Event,,Stop__Robot_Vic_Sfx__Concentrate_Loop_Stop,1731537112,Robot_Vic_Sfx,Concentrate_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Dsp_Loop_Stop,816586909,Robot_Vic_Sfx,Dsp_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Emote_Stop,3557511739,Robot_Vic_Sfx,Emote_Stop,
Event,,Stop__Robot_Vic_Sfx__Head_Loop_Stop,797290054,Robot_Vic_Sfx,Head_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Head_Mood,3271727348,Robot_Vic_Sfx,Head_Mood,
Event,,Stop__Robot_Vic_Sfx__How_Old_Loop_Stop,3229565588,Robot_Vic_Sfx,How_Old_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Knowledge_Graph_Listening_Loop_Stop,3712102539,Robot_Vic_Sfx,Knowledge_Graph_Listening_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Knowledge_Graph_Loop_Stop,3927586993,Robot_Vic_Sfx,Knowledge_Graph_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Knowledge_Graph_Searching_Loop_Stop,2075720120,Robot_Vic_Sfx,Knowledge_Graph_Searching_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Lift_High_Mood,2505487592,Robot_Vic_Sfx,Lift_High_Mood,
Event,,Stop__Robot_Vic_Sfx__Lift_Loop_Stop,736173087,Robot_Vic_Sfx,Lift_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Low_Light_Charging_Loop_Stop,1795232951,Robot_Vic_Sfx,Low_Light_Charging_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Planning_Loop_Stop,2420361307,Robot_Vic_Sfx,Planning_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Purr_Loop_Stop,3624594237,Robot_Vic_Sfx,Purr_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Scan_Face_Loop_Stop,670694969,Robot_Vic_Sfx,Scan_Face_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Scan_Loop_Stop,3329286691,Robot_Vic_Sfx,Scan_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Shaking_Level_1_Stop,1019978791,Robot_Vic_Sfx,Shaking_Level_1_Stop,
Event,,Stop__Robot_Vic_Sfx__Shaking_Level_2_Stop,2054107014,Robot_Vic_Sfx,Shaking_Level_2_Stop,
Event,,Stop__Robot_Vic_Sfx__Shaking_Level_3_Stop,3557132089,Robot_Vic_Sfx,Shaking_Level_3_Stop,
Event,,Stop__Robot_Vic_Sfx__Snowglobe_All_Loop_Stop,1333208724,Robot_Vic_Sfx,Snowglobe_All_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Snowglobe_Chime_Loop_Fast_Stop,2675710110,Robot_Vic_Sfx,Snowglobe_Chime_Loop_Fast_Stop,
Event,,Stop__Robot_Vic_Sfx__Snowglobe_Chime_Loop_Medium_Stop,1485491007,Robot_Vic_Sfx,Snowglobe_Chime_Loop_Medium_Stop,
Event,,Stop__Robot_Vic_Sfx__Snowglobe_Chime_Loop_Slow_Stop,4193980929,Robot_Vic_Sfx,Snowglobe_Chime_Loop_Slow_Stop,
Event,,Stop__Robot_Vic_Sfx__Snowglobe_Global_Loop_Stop,555760346,Robot_Vic_Sfx,Snowglobe_Global_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Snowglobe_Wind_Loop_Fast_Stop,1755199022,Robot_Vic_Sfx,Snowglobe_Wind_Loop_Fast_Stop,
Event,,Stop__Robot_Vic_Sfx__Snowglobe_Wind_Loop_Slow_Stop,1119216913,Robot_Vic_Sfx,Snowglobe_Wind_Loop_Slow_Stop,
Event,,Stop__Robot_Vic_Sfx__Timer_Run_Down_Loop_Stop,2920632256,Robot_Vic_Sfx,Timer_Run_Down_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Tread_Loop_Stop,990175872,Robot_Vic_Sfx,Tread_Loop_Stop,
Event,,Stop__Robot_Vic_Sfx__Wake_Word_Success_Processing_Stop,2452862642,Robot_Vic_Sfx,Wake_Word_Success_Processing_Stop,
Event,,Stop__Robot_Vic_Sfx__Working_Loop_Stop,2468739505,Robot_Vic_Sfx,Working_Loop_Stop,
Event,,Stop__Robot_Vic__External_Sdk_Playback_01,3298247410,Robot_Vic,External_Sdk_Playback_01,
Event,,Stop__Robot_Vic__External_Sdk_Playback_02,3298247409,Robot_Vic,External_Sdk_Playback_02,
